"국가및권역별","전산업·소재부품장비산업별","항목","단위","2012.01 월","2012.02 월","2012.03 월","2012.04 월","2012.05 월","2012.06 월","2012.07 월","2012.08 월","2012.09 월","2012.10 월","2012.11 월","2012.12 월","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월",
"남아프리카공화국","소재·부품·장비산업","수출액[$]","$","41648161","54569618","67486086","46164622","51851822","55352179","56376654","46502326","51793033","47953735","44793681","63787671","45100837","45227642","68093171","51713520","52355649","48708515","50482798","53677413","45190088","41068209","45914022","42377448","50262301","41273571","49674557","45631783","44834161","44177455","60587997","33824386","42420692","43658779","34890569","67624925","38380924","38170344","42373337","49730554","41405302","40407559","49635011","36080896","38020001","31381879","23294949","45122684","27014364","24112614","35699128","30686171","29431937","37167027","36148091","31724003","36038005","30393139","28764623","32975617","21638091","23868996","27287222","27315138","33894608","38540309","31906912","32608141","35673745","24499015","27799319","33373446","33566934","25928845","28602852","31098345","30060330","31257856","37188257","29733498","30869469","39615532","28330946","42770467","33280749","30220048","28576121","33161015","35698851","27895583","35968403","31920464","36423163","25497973","27647689","33069356","24529240","26389388","36191592","22821789","18775924","21763119","28324578","24249491","25933584","25078836","26134402","33751917","34114315","30164939","31673486","33360341","28305282","41960822","51385904","32129878","48306483","32481776","37301543","36103782","31053159","32963448","42438325",
"남아프리카공화국","소재·부품·장비산업","수입액[$]","$","75225921","78168408","94091253","89841079","61503234","73655322","48528747","61370552","71288799","85906363","71012109","58857537","79163881","69397813","68326162","70588311","73593123","68520979","96165296","56914689","74176670","59397453","34394409","48946461","64642904","72554111","107086246","69591855","39044201","61453712","42275311","47797871","50160119","59350571","45972269","45372301","75797512","63892769","40910115","67545985","67009027","57336752","64381978","46985621","41351511","53559659","48945432","45700466","50468609","27982809","47070050","39664517","42889043","41539410","40486386","24397285","33848958","22295015","39369977","50711802","40258638","50908569","41069553","65264233","53107469","56659003","81112839","30507190","53537187","27912763","55164338","57555274","65641127","42673789","47063450","53589089","30569476","52303931","44549940","46408609","30794750","31574099","39921576","76978975","50886731","46252017","45547044","69270971","44296217","55168718","63952376","39999629","41724515","79023948","39905081","81837013","65843218","29294516","38847914","38329879","22091011","12127170","45223271","31351412","83448184","54457908","51551648","95330049","46010777","68739947","58650028","59274515","74678503","47599167","44604538","85509370","71694041","43742437","67931703","104590250","55515876","116566462","128473910",
"오세아니아","전산업","수출액[$]","$","1254831055","1183863787","1363303144","1554571399","1376694045","1541803695","1116804756","1133703717","1240611980","1216583536","1255615139","1154818846","1567658473","1256889417","1507698132","1306006320","1286824032","1234705440","1489310233","1959385877","1675970297","1452958652","2238252250","2197809248","1743376087","1167388857","1805264274","1414380874","1836612722","2133254130","1562491830","2035792224","2172042912","1862295629","1374838232","2336571660","1618595629","3141685508","1197189126","1333187395","1404848671","1732557772","2482193258","1281320219","1554284045","1325371636","1972762210","1512220113","1457015676","1424914405","1728256734","2230778544","1260208001","1874112616","1403983330","992977555","1224627626","1121843257","1374577809","1091221833","1225554604","1390308805","1958766019","4625268552","1545267960","6058107860","4256050591","1501810608","2036953532","1059318818","1387617426","1664384974","1410493078","1321223172","1269598237","1188139583","1049714608","1642177024","1046427875","1157103956","1122104264","1061898793","913060156","1020125173","1214183721","815121226","1052106109","1264430933","1223754327","947338278","1222224477","1207189446","1133834585","1377911596","1056730453","975125182","902740322","866369911","842812171","556398472","1354056878","923169625","1437735735","938580627","1224351491","1026183893","925384914","1993263787","1312951026","1098088299","1264894637","1161146628","1441832632","1392939536","1844739482","955567194","989040853","1457762095","1157185525","1581908511","1656706705","1624280636","2298497255",
"오세아니아","전산업","수입액[$]","$","2362555970","2062947770","2117564377","1900867193","1864308029","1794375851","2312294125","2087193719","2226380702","2038244344","2069924751","2098613990","2014950451","1799704366","1623036706","2144551183","1879317036","1814179608","1916498060","1970003210","1801097564","1872568273","1977987801","2059626021","1791776108","2085594086","2094470670","2016768682","1703050662","1944370596","1842487140","1725345983","1968995266","1923032417","1559637090","1758471782","1762467483","1589921158","1440592195","1558809047","1363310036","1535823916","1575062809","1379753213","1780365833","1418738122","1151287704","1654038435","1468343186","1290483228","1371397408","1276708738","1281713152","1199279295","1234747403","1365537132","1446706189","1472799530","1744054203","1692600726","1901261992","1556927724","1904100265","1711407678","1691678131","1863889753","1746838797","1630503427","1951305835","1453677613","1741662091","1777978405","1767610572","2029305493","1883569567","1615724578","1627241255","1894126908","1760524705","2151515714","2027343931","2002294582","2220558451","1980440284","2210156229","1506703425","1679999263","1724225735","1950962868","1898611588","1981519643","2340439872","1621616536","1977122226","1655449766","2228078216","2056097442","1440745926","1710558474","1719898718","1553831275","1514341350","1567648860","1359151019","1910187466","1901147874","1909749868","2094306311","1956675172","2388726032","2873848015","2587411511","2307045708","2546083328","3476979676","3100199722","3493220572","3263738430","3851035231","4030080686","4254395804","3558269354","4682811961",
"오세아니아","소재·부품·장비산업","수출액[$]","$","158226524","232359141","221386820","186464228","194173055","189797804","223468785","205655368","195668712","180943851","149314593","163904126","172126310","150398554","154446941","182185138","170626001","176519502","168336269","162959074","170842804","190404090","135781378","167068814","158223561","155577094","146815577","177791144","164428523","169485323","185003943","141463975","167323695","181417762","143803880","178184991","157296913","115604536","158614543","155190746","143618453","143137737","150269448","123348765","135625285","142737792","115835515","146185834","120691320","118055915","128240654","125400518","131161818","132152838","142465270","125157665","129435149","137845888","131276088","141262548","123461447","126648741","154687314","146511911","154182984","167947429","153004252","158838858","182289028","150056902","158810310","163808513","167628063","146951028","169322910","168671120","162271496","168228322","165586749","175643621","157721792","187028537","168812594","162307355","158264993","133223690","153744945","161673707","153206819","191766181","162644877","139771781","141121879","171925312","123885447","151375189","119504389","143215737","157235292","135025983","119585511","132132997","151082014","149017102","162549916","136556535","146219608","164145754","150543898","149386431","183719611","188809222","163683624","197727246","206997322","164602782","189079389","184672568","214745092","320815834","335287735","313469965","411874557",
"오세아니아","소재·부품·장비산업","수입액[$]","$","167527665","171915371","175888441","169843881","176526650","160280854","162271776","160087170","140220838","146896839","179202514","166150806","175359827","167324314","202740798","165057289","149357638","120620089","143814026","155832232","146647456","156422967","154084545","143761787","146164100","139279024","148858787","167397629","138966494","141145185","147082674","129428155","146931019","132750852","135263599","134234470","147083168","107789263","154399456","128647659","141110658","143735187","203755676","123341164","108077814","106121223","131502839","119938382","136332729","111251129","106964204","115331788","131056019","124514285","122688819","183717678","120511748","128918748","132784158","159925126","115118416","133839715","126511290","115086386","100808151","132999567","101051851","135845257","123447731","88441753","88002984","82065678","91177639","79646972","149216593","99029419","115385661","129949667","162331292","152979319","135834080","128765367","129886194","106938245","157627612","119302525","121173142","128554660","131971313","115438819","129454300","126543714","104832584","111574258","123767723","142573608","117861673","105340145","120389963","114784606","93544734","130402968","109306939","135417050","145375613","166012025","155473612","166170016","152827685","188199283","275769740","296493466","198282662","222485330","284304141","215771839","159747275","281497941","247613654","349753419","284094076","185712196","168814447",
"기타지역","전산업","수출액[$]","$","710390","422935","528559","893300","5110974","3273569","5422464","2167535","2694164","17973970","521997","1010340","644124","1044341","603382","994006","873440","1204877","2329071","2389834","4131379","27915236","2521616","9923481","1582342","1426749","58383884","4003515","690637","3316034","2794901","3383829","3525338","3479588","2065039","1615716","1932365","1068886","1092177","2735191","2090667","2660856","10769729","3291340","2621212","2351279","2569379","4365289","2275365","1143046","2212646","3947589","2194190","2100858","5805508","3330882","7286743","2168974","2738725","1971170","783654","548540","1226373","2324824","2877570","3052975","2068391","815414","60533336","3721319","3114032","3302211","11355971","1662084","1330974","1389985","2164257","1061538","7798494","5452570","3693551","7571821","6286053","1906672","2689438","1796423","2962286","2834458","6086581","3704091","8434859","3802109","5056145","6749232","3616074","6619570","997176","1844831","3039737","415457","11954738","29494451","4174288","1979004","3978638","7019888","1667452","1530564","2887242","2871063","7237378","2722315","5085903","8625978","4067061","61067392","6972305","9446110","8373742","7088890","5683823","3617708","6780031",
"기타지역","전산업","수입액[$]","$","6346140","6607844","4982248","7609664","5339815","5767485","8597017","4390805","7270101","4218962","4314069","5943342","5617400","4103069","6114806","4276207","6197980","6141832","6508701","7303525","6629338","5511146","4757128","30078724","5139218","3945128","3910753","5312164","8469208","4863754","5511714","3712070","3656282","4577811","4163132","4788024","4279582","6171287","3204769","3036273","22513517","20229873","24027212","125252792","59347286","28862125","25164703","16011068","39749628","41208534","72211563","36602493","10340903","18009309","10028254","9611566","26874163","43357960","21683026","35536626","41247342","52929078","79088204","67696411","39223197","82454424","31332549","58931907","92986677","132604346","78495810","69513587","115709317","190261768","155766079","80648810","92626779","102852080","181530675","327776173","252584688","308070314","282744279","106268861","221910979","133940781","323218078","254207402","183633184","86655329","223322445","131554702","174572053","158334628","306432562","129101168","139625182","131592014","147330427","89251496","231499253","279206980","315580803","379412884","419885905","290337353","329931558","327239390","265852577","170641706","222375648","233893845","246430078","345461178","379445383","254482641","397779233","315762424","213132694","400151000","557439532","394708852","1794092215",
"기타지역","소재·부품·장비산업","수출액[$]","$","39591","174998","168674","99512","130053","120457","2576026","13412","842381","3356942","49871","157895","90969","3569","133072","32424","120543","225567","10466","947529","344938","8603681","14814","37238","46893","6154","506949","71868","9803","906496","46075","62323","3059","257481","114191","20808","3019","4633","15826","26063","8845","16582","3569167","2250","28303","14720","11058","28846","13100","13079","15265","9544","55263","6566","1832741","6380","74819","5739","28510","42898","20259","14503","46200","11891","41293","73895","36944","7978","13094","24551","279540","17876","29175","4567","3074","4659","18095","18944","2588596","7419","15285","1497755","3104078","154361","88964","30086","1623","43641","31137","109432","2653269","15474","1514029","3397951","64833","520664","48905","27440","40994","2389","3267","47492","1489944","56712","37807","3955346","814633","280755","106276","108872","107526","123908","110176","4062425","45394","76574","2677535","3418388","205111","365667","175731","47874","147421",
"기타지역","소재·부품·장비산업","수입액[$]","$","538252","510113","204905","1582363","100185","277907","136545","131038","2201384","32934","32268","96641","69642","294422","91798","179578","1524492","465865","220182","92252","97243","281236","87670","128311","49395","58161","178943","1071625","200970","193414","329101","45251","28157","167829","138506","2296260","69378","36984","109331","379343","2551938","4477146","15517151","110838484","56110680","22733703","19949304","11486458","31564264","35850486","66718021","33558101","6858509","13173598","6255785","5127136","13708521","32670593","17975320","32557511","37398445","49855433","75795814","23660470","33770071","24160364","25185949","50271477","64555490","117820974","63431750","65604797","111046548","108458581","52129067","37343586","24137989","69652050","140927959","170911284","198640453","224716964","211550652","96955491","216453753","129315991","228489291","221707844","175619179","82430983","197276847","89284213","162374461","146368197","88176547","117554718","98995157","112742459","118112278","38453366","112198418","167908517","250106656","286303532","256746047","218605318","242456267","171508592","186146627","104979658","145179492","102549170","143556466","207465238","254828068","99444123","241678001","120112171","97816162","234899642","464151204","334306496","1039545776",
"EU","전산업","수출액[$]","$","3897743699","4572280956","4353795928","4226528613","4574623277","4085500175","3775172070","4324876642","4304682483","4041081818","3468915103","3795408182","3766437614","3866271599","4004766965","4565553223","3931206701","4583740054","4027847063","3948657179","3917855310","4692727656","3689363335","3862675988","4645420283","4274068781","4603364984","4419829069","4988833198","4574490226","4374777118","4319901758","3713496833","4288220134","3390479261","4065169703","3571477298","2936865503","4151637268","3893044144","4534528796","4362887335","4111819443","3414282210","4429449463","3748859770","5161594666","3762823641","3596669409","3086464871","4683879202","3896011390","3955287209","3653926111","3910326055","3253449382","3789157599","3890321634","3972224611","4922818859","4070725016","3932720893","4270882455","6421073472","4822126234","4397292137","4311411966","4657453605","4618020741","3989133741","4077959294","4468744640","4495712475","4406136843","5203945675","5024366481","5007255167","4456812147","4610816728","4470431685","4001963850","5475749731","5047940115","5474853105","5036855103","3903450973","4627442481","4963464045","4361281775","4312895669","4612112087","3946582380","4401514424","4299883864","3940175430","4352816687","4219452758","3861666808","5046789795","3969762006","3374482158","3575471859","4094912959","3814959021","5044443607","4659319037","4857148191","5458727979","5197977760","5452463071","6893827756","5623720631","5430919095","5770042287","5893199538","5512117125","5929849546","5567006066","5794001859","6510806474","5905309828","5986649775","6925505560",
"EU","전산업","수입액[$]","$","3868987978","4217588687","4105813822","3967408152","4549239451","3967142823","4605146796","4001533524","4322159395","3873312295","3998431408","4917963884","4696524735","4062863985","5167607946","4494496289","4519405084","4357865706","4798412867","4907491984","4410415337","5099983643","4334245647","5380506251","5226319344","4882477338","5044679338","5531945115","5158240225","5214078534","5899311941","4862591251","4941819958","4739353614","5202154812","5690689434","4801498972","4142290909","5043281815","4893244684","4804947396","5378556215","4933676554","4698640496","4345138045","4083424899","4849502143","5224819155","4566450437","3784394725","4013463232","4640184767","4391213764","4470115476","4052343467","4684476929","3803723504","4256034403","4468025886","4773507560","4214664031","4175251823","5065508215","4208415443","4612694066","5302227784","4787759971","4751337793","5230734541","4391307357","5113425958","5426815488","5719776905","5004211961","5754574225","5059603105","5719449334","5103404327","4991625367","5211130340","4306315259","4997953902","5345752764","5082454100","4853687451","3742477278","4966851030","4797067342","4754017167","4240671320","5311123451","4869617102","4032838468","4585867105","4593245476","5047442073","4307031822","4259165753","5461157996","4564944753","4928575851","4922348580","4984326910","4439070658","4954226318","5041207737","5659467549","5989451985","5369891960","4708883348","6500745499","6215783761","6149236936","6077414339","6764310282","5557226414","5660320406","5953124246","5443323479","7339578342","5402012277","5700722575","6156186558",
"EU","소재·부품·장비산업","수출액[$]","$","1721768622","2025429071","2083645251","1998021745","1970000829","1793667521","1842001726","1836835450","1910894301","1839378083","1848045918","1808294604","2005015419","1947624575","2011356400","1968905531","1882287930","1657145772","1882153568","1842513465","1777280372","2041033850","1785894173","1885193270","2199417394","2028483518","2183506527","2315235796","2170961344","2085110245","2305229588","2021824409","1984523970","2125295886","1928135631","2300503003","2034422559","1801669746","2053126570","2016953721","1894861825","1933837244","2225020249","1780193537","2008009291","2004312113","1745033257","2106879909","1901163022","1807716828","2082503899","2164098057","2015184048","2161053199","2164107534","1961668330","2043192764","1971056687","1979446042","2307889151","2020446424","2152886947","2286868094","2245328668","2246234088","2212665393","2415822977","2344853342","2540095609","1997224481","2413914056","2450024887","2584618031","2462505611","2791707271","2806688563","2821248521","2586649539","2764136422","2796500506","2504750924","2864242210","2479462329","2504174599","2648433893","2166141842","2684760560","2693382338","2591917756","2297557582","2501289390","2363655867","2320122675","2439448493","2190108605","2614376933","2357559455","2342900685","2671602727","2163482042","1935767256","1884797792","2125222632","2261924268","2776191969","2580221960","2781841940","3332996090","2856463835","2853669014","3505817626","2930018005","3091873327","3334721966","3112131819","2831396702","2929772280","2729514169","2905589842","3554466492","3312020224","2916514464","3468143729",
"EU","소재·부품·장비산업","수입액[$]","$","2201275148","2113098953","2147796665","2232958477","2340267665","2151125221","2355670656","2115157859","2096564843","2147921432","2128672265","2332943152","2372425155","2023260483","2299509170","2263662383","2396091342","2427889276","2503441385","2531300979","2339257253","2753315131","2503192375","2694228247","2354404386","2388291813","2590696979","2825128875","2660550655","2471142097","2801226238","2429357382","2428696355","2475095806","2450892568","2923845935","2586633338","2284806411","2475071807","2541989473","2164226044","2425726040","2572760637","2109679444","2090453493","1963339508","2427300365","2460546935","2254913046","1837245234","1992990337","2308321686","2106530443","2016465045","2100781670","2283802594","1821113622","1873260070","2076860114","2140733882","1950934635","1973835979","2528057225","2069846557","2364598084","2609205789","2320380733","2320807089","2712986135","2073995366","2361326188","2453825516","2752575630","2317681859","2578009251","2543114651","2599636237","2418049385","2296919154","2204843060","2376182200","2115095539","2366325696","2296736752","2283379187","1829469286","2079210048","2317496883","2262588101","2080401913","2262075288","2139368405","1861368593","1900065872","2036264279","2268760818","1905771198","2017405553","2709872581","2003602915","2550817550","2439502639","2388633819","1780531551","2439926901","2260057175","2467521524","2692118761","2606663978","2217239804","3243456939","2962564816","2819122637","2871623899","3422640786","2682995967","2860435724","2827438604","2618779129","3714276743","2364206604","2587301114","2853449029",
"OECD","전산업","수출액[$]","$","13238997230","16044509683","16203785511","15006216776","14974942979","15064842867","14501265339","14199691995","14826001036","14651042524","14913701936","13748931759","15006557791","14442267333","14527563377","15408486941","15506994162","15433291925","14835061335","15156526880","14261104527","16598918154","15554542099","15114804800","15222113655","14196337960","15890520815","17340120426","16975759643","16554011547","16796562374","14932341958","15060207014","17510421620","15389553029","15839594737","14003377834","16098850353","16571838519","15997596126","15593526475","17072933721","16481735892","12840241644","14476006777","14450765244","14955466293","14503676586","12593795599","12404746867","16285834113","14245179130","14135499420","16667425415","14052174056","12513741492","13454871392","13695923589","14915539010","15298689992","13847681097","13925972115","15926161921","21319922174","15636471299","20387380170","18411322130","15454195783","18939854507","13041054109","15961481909","14895662692","15936021653","14716458771","17032854913","16825349132","16978293184","16849647419","16622451646","16160127692","14959649165","17958419904","17031006781","17430900814","16945956809","13983961884","16303327497","16342820452","16390241006","15780073677","16299971166","14596141435","14888749180","16031461258","15291526754","15736454936","14671669753","14561433354","17304033023","12837747281","11366022948","13342041150","15415432167","13398398325","16780933166","16033531039","16110863591","17650518746","18459530234","16363318854","20364822267","18510073952","18217454029","20397392222","20486775035","18446076647","19846219255","19951080615","20265060464","21619141338","21125539802","19631488814","24125598519",
